Page Name,Post Created,Shares,Message,URL
Rassegna internazionale della Palestina,2023-12-18 03:00:50 EST,36,In numerose città della Francia e del Belgio si stanno svolgendo proteste diffuse a sostegno di Gaza e di un immediato cessate il fuoco. #gazaunderattack #palestinelivesmatter #Gaza_is_under_bombardment #GazaGenocidio #trendingnow #GazaGenocide #life #SharePost #ShareThisPost #GazaUnderAttack #GazaWar #GazaPalestine #IsraeleNuovoNazismo,https://www.facebook.com/100084470062180/posts/330028476489485
Palestine International Broadcast,2024-05-20 11:30:14 EDT,27,"On the 226th day of the genocide, Israeli occupation continues to devastate Gaza, forcing more people to be displaced, especially in Rafah. At least 800,000 Gazans have already been displaced. Philippe Lazzarini, director of UNRWA, stated that Palestinians in Gaza have been repeatedly displaced in search of safety, even in UNRWA shelters. He also highlighted the lack of basic necessities in areas designated as ""humanitarian zones"" by the Israeli forces such as clean water and sanitation facilities.",https://www.facebook.com/100069351265250/posts/771311891857179
Palestine International Broadcast,2024-03-01 04:00:32 EST,24,Liverpool's Solidarity with Palestine Citizens of Liverpool raised their voice against Israeli genocide in Gaza. People with belief in defending humanity don't stop talking about the ordeal of the Palestinian people,https://www.facebook.com/100069351265250/posts/723700816618287
Palestine International Broadcast,2024-01-30 13:30:07 EST,24,University of Michigan Faculty Senate Assembly votes for divestment from any company invested in the Israeli genocide in Gaza.,https://www.facebook.com/100069351265250/posts/706122241709478
Palestine International Broadcast,2023-12-09 10:30:12 EST,11,"Gaza Writes Back is a famous book written in 2014 by Refaat Al Areer, Palestinian writer, poet, professor, and activist who was killed yesterday in an Israeli airstrike which targeted his home in the Gaza Strip. #GazaCrisis #GazaGenocide #StopGazaGenocide #palestinelivesmatter #ChildrenLivesMatter",https://www.facebook.com/100069351265250/posts/675573674764335
Palestine International Broadcast,2023-10-27 13:45:02 EDT,13,"Palestine knows who you are!!! US Secretary of State, Antony Blinken, says: ""At the heart of our efforts to save innocent lives in this conflict and in every conflict, for that matter, is our core belief that every civilian life is equally valuable."" The post comes while the Biden administration continues to deny the genocide to which Palestinians in Gaza are subjected by Israel. #GazaNation #unitedstates #GazaNation #palestinelivesmatter",https://www.facebook.com/100069351265250/posts/651966617125041
Rassegna internazionale della Palestina,2023-10-27 01:00:48 EDT,37,Solo a Gaza i bambini vengono sepolti vivi……..Gli equipaggi della protezione civile tentano di salvare una ragazza da sotto le macerie a Khan Yunis. #usatiktok #GazaGenocide #usareels #Gaza_is_under_bombardment #usafacebook #AlJazira #SharePost #qatar2023 #GazaNation #qatarinstagram #kids #kidsactivities #kidswear,https://www.facebook.com/100084470062180/posts/301824782643188
PBI Story,2024-04-21 03:04:02 EDT,47,"Israeli occupation forces are conducting mass arrests of Palestinians in Nur Shams refugee camp in Tulkarm. Some of the detainees, visibly injured, are being forcefully loaded into Israeli armored vehicles. #genocide #arab #Gaza #GazaWar #Palestine",https://www.facebook.com/100075796227281/posts/440936391776231
PBI Story,2024-02-18 07:00:31 EST,27,Long live Palestine 🇵🇸 #GazaWar #ShareShareShare #ShareThis #Hospital #trendingreels #FreePalestine #genocide #LikeFollowShare #Palestina #2024 #ShareLikeFollow #muslim #Gaza #ShareThisPost #humanrights,https://www.facebook.com/100075796227281/posts/405546941981843
WAFA- Agence de presse palestinienne,2024-01-27 03:12:15 EST,29,"C’est la vie des palestiniens à Gaza, récemment. 💔🇵🇸 #Gaza_sous_le_bombardement #sauvezlesenfants #GazaGenocide #Palestine #Israël #BoycottIsrealProducts #GazaAirDrop #ceasefireInGazaNOW",https://www.facebook.com/100063488323012/posts/892620906197512
Palestine International Broadcast,2024-04-23 03:30:06 EDT,33,Failure of American Democracy The White House issues its first statement on the encampment at Columbia University in violation of the students right to voice their opposition to Israeli genocide in Gaza.,https://www.facebook.com/100069351265250/posts/754086780246357
Palestine International Broadcast,2024-02-24 14:54:29 EST,35,"Day 141 of the genocide: Intense Israeli attacks on Gaza leave dozens killed and many injured ""Gaza's Humanitarian Crisis Deepens"" #please share this post",https://www.facebook.com/100069351265250/posts/720722196916149
Palestine International Broadcast,2024-02-04 05:30:05 EST,24,"Thousands march in London demanding an immediate ceasefire for Gaza Thousands of pro-Palestine protesters descended today on downtown London demanding an immediate ceasefire that would end the ongoing Israeli genocide campaign in Gaza, now in its 120th day. An estimated 10,000 demonstrators set off from Portland Place at noon, moving through Regent Street, Haymarket and Piccadilly before gathering in Whitehall for speeches at about 2pm",https://www.facebook.com/100069351265250/posts/708807381440964
Palestine International Broadcast,2024-01-25 02:15:07 EST,29,Will a US court order Biden to stop ‘complicity’ in Gaza genocide? Lawsuit asks court to order President Joe Biden to end US assistance to Israel that enables alleged genocide in Gaza.,https://www.facebook.com/100069351265250/posts/702783088710060
Palestine International Broadcast,2024-01-15 11:15:03 EST,17,"PM stresses urgent ICJ decision to stop Israel's aggression on Gaza Prime Minister Mohammad Shtayyeh stressed the necessity of issuing an urgent decision from the International Court of Justice to stop the ongoing aggression for the 101st day in a row against the Gaza Strip, which is exposed to the hellish catastrophies such as ethnic cleansing, genocide, starvation, abuse, torture, and daily killing that has so far claimed many victims, whereas mearly 100,000 people are killed, wounded, and missing.",https://www.facebook.com/100069351265250/posts/697000482621654
Palestine International Broadcast,2023-11-10 16:15:03 EST,21,"The war increases the number of people with disabilities in Gaza! War has no mercy on anybody. Neither children nor women. Moreover, many injured people are losing their ability to walk or to live naturally. #GazaCrisis #humanrights #GazaGenocide #ceasefireInGazaNOW #ChildrenLivesMatter #palestinelivesmatter",https://www.facebook.com/100069351265250/posts/659804863007883
Rassegna internazionale della Palestina,2024-06-26 14:00:06 EDT,32,"Boicottare i prodotti che sostengono l'occupazione è un modo efficace per rifiutare l'ingiustizia e promuovere i diritti umani. Astenendosi dall'acquisto di questi prodotti, si riducono i finanziamenti all'occupazione, esercitando una pressione economica sulle sue politiche repressive. #BDS #BDSIsrael #GazaGenocide #viralreelsfb #PalestineWillBeFree #Gaza_is_under_bombardment #savepalestine #photo #palestine #Gaza #palestina #GazaUnderAttack",https://www.facebook.com/100084470062180/posts/444048281754170
PBI Story,2024-05-16 01:00:41 EDT,37,The Israeli occupation forces continue bombing Jabalia refugee camp #Palestine #Gaza #Palestinians #genocide #StopArmingIsrael,https://www.facebook.com/100075796227281/posts/455424463660757
PBI Story,2024-03-20 10:05:47 EDT,23,"""I swear to God, I'm scared. I cannot take this anymore. Please,"" cried a terrified Palestinian child fleeing the Al-Shifa Hospital area, as Israeli tanks and airstrikes targeted the hospital buildings, forcing all residents to evacuate. #GazaWar #genocide #Gazaunderattack #Gaza #GazaGenocide",https://www.facebook.com/100075796227281/posts/422397320296805
PBI Story,2024-03-11 10:04:42 EDT,26,Thousands of Palestinians on the search for humanitarian aids in the north of Gaza. #Gaza #trendingreels #GazaWar #Ramadan #genocide,https://www.facebook.com/100075796227281/posts/417776624092208
WAFA- Agence de presse palestinienne,2024-02-10 02:04:04 EST,27,Flash-Info : les corps de la petite Hind et de cinq membres de sa famille sont retrouvés. #Cease_fire_In_Gaza_Now #GazaGenocide #gazagénocide #Gaza_Genocide #palestine #Gaza,https://www.facebook.com/100063488323012/posts/902502818542654
WAFA News Agency - English,2023-10-24 06:29:18 EDT,42,Watch: Civil defense crews are trying to rescue a #Palestinian youth who trapped under the rubble of destroyed building that was targeted by an Israeli airstrike in #Gaza. Credit: Ahmed hijazee #Gazagenocide #GazaUnderaAttack #Gaza_under_attack #غزة #غزة_تُباد #غزه_تحت_القصف_,https://www.facebook.com/100063135914502/posts/655242923256899
Palestine International Broadcast,2024-04-08 12:30:15 EDT,20,"Stop Israel's Genocide against Gaza The city of Borås in Sweden witnessed a demonstration organized by the Vision for Palestine Association, calling for support for Gaza and urging an immediate ceasefire, strongly condemning the ongoing violations committed by the Israeli occupation forces in Gaza. The demonstrators chanted slogans condemning the Israeli aggression and calling for an end to the killing and violence perpetrated by the occupation in the Gaza Strip, expressing their full solidarity with the Palestinian people and their daily suffering as a result of repeated Israeli attacks.",https://www.facebook.com/100069351265250/posts/745597031095332
Palestine International Broadcast,2023-10-23 21:00:04 EDT,24,Forced Gaza Exodus Over a Million Palestnians of Gaza were Displaced of their Houses by Israeli War Jets. #trendingreelsvideo #SharePost #Palestinians #Gaza_is_under_bombardment #GazaNation #gazaunderattack #trendingreels #gazanation #GazaPalestine #GazaGenocide,https://www.facebook.com/100069351265250/posts/649436757378027
Palestine International Broadcast,2023-10-21 08:20:04 EDT,13,Mapping the destruction in Gaza At least 4.3% of the enclave’s buildings appear to have been destroyed. #GazaGenocide #gaza_under_attack_now #SupportPalestine,https://www.facebook.com/100069351265250/posts/648056987516004
Save Gaza,2024-01-25 06:21:02 EST,30,"Gaza City is now witnessing the most difficult moments. Misery, death and hunger will drown #Gaza💔😢 A child was waiting for food, but unfortunately when his turn arrived, he found everything empty. “The real mass famine began” in Gaza 5 days ago. People are suffering from a lack of bread, rice, and drinking water. “Gaza is facing a humanitarian catastrophe that exceeds genocide, and all of this is happening.” In front of the near and far neighbors and the eyes of the world 🇵🇸 Food in Gaza and everything has become expensive. Gaza and the displaced in southern Gaza must be saved from hunger and death. The Israeli occupation is primarily responsible for the killing of children, the destruction and the suffering we suffer from, and the siege that this occupation imposes on the people of Gaza, exposing them to hunger and slow death. All commercial outlets in the Gaza Strip were closed, leading to shortages of food and drinking water and a shortage of treatment for patients. When will the world wake up from its neglect?? When he sees killing, destruction, and the siege of the oppressed and isolation... The ""Save Gaza"" team appeals to you to work to help the displaced people in Rafah, south of Gaza, to save them from hunger. Please donate to save the displaced, especially children, from hunger. #Donate and share🙏🙏 Every amount helps, donate through the links below🙏⤵️ 🇵🇸👇👇👇👇👇👇👇 https://www.paypal.com/donate?hosted_button_id=GBYFZKGCTEG2Y https://paypal.me/Givinggoodness:=:https://www.paypal.com/paypalme/Givinggoodness?country.x=US&locale.x=en_US",https://www.facebook.com/100067075669756/posts/697287849183731
Rassegna internazionale della Palestina,2023-12-25 07:00:41 EST,15,Un uomo palestinese si sdraia accanto al suo amico che è stato massacrato in un attacco aereo israeliano a Gaza. #gazagenocide #life #explore #trendingreels #Palestinians #muslim #Gaza #Gaza_is_under_bombardment #LikeFollowShare #christmas #humanrights #GazaWar #FreePalestine #ShareThis #ShareThisPost #Palestina #arab #gazaunderattack,https://www.facebook.com/100084470062180/posts/334386086053724
