Page Name,Post Created,Shares,Message,URL
Democracy Now!,2024-05-02 16:27:00 EDT,46,Colombia Cuts Diplomatic Ties with Israel as Global May Day Protests Foreground Gaza Genocide,https://www.facebook.com/100057759681078/posts/866003855334929
The Hill,2024-03-08 16:21:05 EST,5,"""I used to see myself as part of the future of the Democratic Party, but I just got back from Palestine, and I will now work to ensure it never wins again. The willingness of this party leadership, President Biden, elected officials and candidates to allow a genocide to occur, live-streamed in real time, has forever driven me away.""",https://www.facebook.com/100059352919301/posts/785305596791197
Democracy Now!,2024-02-24 19:39:00 EST,51,"Michigan state lawmaker Abraham Aiyash says the Biden administration's Gaza policy has been ""moral failure"" and urges a new direction. ""It is not a radical idea for us to suggest that the richest and most powerful country in the history of the world should not be funding what we see as a genocide.""",https://www.facebook.com/100057759681078/posts/827094952559153
Democracy Now!,2024-05-28 11:00:56 EDT,80,"""Everything I know in Gaza has been destroyed,"" says Palestinian lawyer Ahmed Abofoul, now based in The Hague. “This is a genocide. This is about the erasure of the Palestinian people in the Gaza Strip and as a whole, and this is the essence of Zionism as a settler-colonial ideology.""",https://www.facebook.com/100057759681078/posts/881699413765373
AJ+,2024-06-06 18:54:03 EDT,90,Laila El Haddad says the conviction of former president Donald Trump is distracting attention from the legal case against President Biden for complicity in genocide in Gaza.,https://www.facebook.com/100064529598989/posts/856104329883879
POLITICO,2024-02-26 09:00:38 EST,30,"An Air Force member who set himself on fire in front of the Israeli embassy to protest Israel's war in Gaza has died from his injuries. “I will no longer be complicit in genocide,” he said before the protest. “I am about to engage in an extreme act of protest, but compared to what people have been experiencing in Palestine at the hands of their colonizers is not extreme at all.”",https://www.facebook.com/100059376258365/posts/788157973173404
CBS News,2024-01-11 11:37:14 EST,38,"Judges at the International Court of Justice on Thursday opened two days of legal arguments in a case filed by South Africa accusing Israel of genocide in its war in Gaza. Israel has vehemently denied the allegations, saying it is battling Hamas, which carried out the deadliest attack on the country. Israel blames Hamas for the high toll in Gaza, saying its hides in residential areas.",https://www.facebook.com/100059455603099/posts/772676371390876
TruNews,2023-10-20 09:23:49 EDT,139,Israel Admits Plot For Gaza Land Grab! Join the leading community for Conservatives Christians and watch this FULL show exclusively on https://FaithandValues.com:=:https://faithandvalues.com/ #Zionists #IsraeliNewNazism #Israel #Gaza #PalestinianGenocide #GenocideinGaza,https://www.facebook.com/100075939565836/posts/346763827864933
BreakThrough News,2023-12-07 11:23:31 EST,81,"A thousand protesters surrounded a Biden campaign concert fundraiser in Boston to denounce his support for Israel’s war on Gaza. Members of the Boston Teacher's Union declared, ""if you support genocide, we don't support you!""",https://www.facebook.com/100063750150699/posts/852500870218244
قناة شو الأخبار What's Up,2023-10-18 18:44:11 EDT,56,"يهود أمريكيون يدخلون مبنى الكونغرس الأمريكي للمطالبة بوقف إطلاق النار في غزة. قالت شرطة الكابيتول إن مجموعة كبيرة من المتظاهرين دخلوا مبنى كانون هاوس الإداري، الأربعاء، للمطالبة بوقف إطلاق النار الإسرائيلي على غزة، حيث اعتقلت عدة أشخاص منهم. وبدأ الاحتجاج، الذي نظمته منظمة ""الصوت اليهودي من أجل السلام"" (JVP)، ومنظمة""إف نوت ناو"" IfNotNow، ظهر الأربعاء، أمام مبنى الكابيتول. وحث المتظاهرون الكونغرس على اتخاذ إجراءات تجاه وقف إطلاق النار بين ""إسرائيل"" وحركة حماس التي تسيطر على قطاع غزة. وقالت منظمة ""الصوت اليهودي من أجل السلام"" على موقع ""إكس"" إن ""جذر العنف هو القمع، ونحن هنا لنقول لا بأسمائنا، ولدينا القدرة على وقف الفظائع المستمرة ضد الفلسطينيين. نحن نرفض مشاهدة ارتكاب الحكومة الإسرائيلية إبادة جماعية ضد الفلسطينيين في غزة"". Major Jewish-Led Protest in Capital Calls for Immediate Ceasefire in Gaza. A large group of protestors called “Jewish Voice for Peace” came to the Cannon House Rotunda in the U.S. Capitol complex Wednesday to demand a ceasefire in the Middle East amid the Israel-Hamas war. “We are proud Jewish people standing in solidarity with Palestinians demanding a ceasefire immediately,” Liv Kunins-Berkowitz, media coordinator for the group, said. “A genocide is underway and everyone has to know.”",https://www.facebook.com/100050196592317/posts/872719771077901
CNN Politics,2024-04-09 07:30:04 EDT,9,"Sen. Elizabeth Warren said last week that she believes international courts could interpret Israel’s actions in Gaza as a genocide, according to a video posted by a GBH News reporter, after noting she thinks “what Israel is doing is wrong.”",https://www.facebook.com/100059294813638/posts/797389762247510
CNN International,2024-01-26 22:16:16 EST,39,"The UN’s top court ordered Israel to prevent genocide against Palestinians in Gaza, but stopped short of calling for Israel to suspend its military campaign in the war-torn enclave, as South Africa had requested. https://cnn.it/3OlmnPw:=:https://www.cnn.com/2024/01/26/middleeast/israel-genocide-case-icj-hague-ruling-south-africa-intl/index.html",https://www.facebook.com/100059551808655/posts/767714821890238
The Hill,2024-02-05 05:00:25 EST,3,"""Horrific though it has been, the assault on Gaza has not risen in scope or intent to the level of genocide. That does not mean the Israeli government is innocent of wrongdoing.""",https://www.facebook.com/100059352919301/posts/767783831876707
Gateway Pundit,2024-05-27 09:00:52 EDT,36,"The Libertarian Party has chosen 38-year-old Chase Oliver as its 2024 presidential nominee. An openly gay former Democrat who once supported Barack Obama, Oliver used his victory speech to rail against the U.S. “war machine” and demand an end to the “genocide in Gaza.”",https://www.facebook.com/100064378286389/posts/849822523840349
The Hill,2024-05-29 20:45:07 EDT,15,"“Burning children alive can never be justified,” Dua Lipa said in an Instagram post Tuesday. “The whole world is mobilising to stop the Israeli genocide. Please show your solidarity with Gaza.”",https://www.facebook.com/100059352919301/posts/831740255481064
NEWSMAX,2024-03-27 23:00:00 EDT,11,"A State Department human rights employee is resigning over the Biden administration’s enabling of ""what the International Court of Justice has said could plausibly be a genocide in Gaza."" https://bit.ly/3TWHX01:=:https://www.newsmax.com/newsfront/biden-gaza-israel/2024/03/27/id/1158889/",https://www.facebook.com/100064878334770/posts/831428835696387
Reuters,2024-05-17 17:37:29 EDT,19,"Israel defended the military necessity of its Gaza offensive at the International Court of Justice, saying South Africa's case accusing Israel of violating the Genocide Convention was ‘completely divorced from facts and circumstances’ https://reut.rs/4bq4wAy:=:https://www.reuters.com/world/middle-east/israel-tells-world-court-south-africa-case-makes-mockery-genocide-2024-05-17/",https://www.facebook.com/100059422245844/posts/955285236462209
C-SPAN,2024-05-21 18:19:49 EDT,15,"SHORT TAKE: Secretary of State Blinken Testifies Before Senate Committee' ""The blood of 40,000 Palestinians is on his hands,"" said a protestor as they were forcibly carried out of a hearing with Secretary of State Antony Blinken during his testimony before the Senate Foreign Relations Committee. ""Butcher of Gaza"", ""Secretary of Genocide"", and ""war criminal"" were among other insults thrown at the secretary as he appeared before the committee to discuss the 2025 budget request, U.S. diplomacy and global challenges. This is C-SPAN's Short Take. https://www.c-span.org/video/?535688-1/secretaryof-state-blinken-testifies-senate-committee:=:https://www.c-span.org/video/?535688-1%2Fsecretaryof-state-blinken-testifies-senate-committee",https://www.facebook.com/100064771355702/posts/900919118743792
